gvkey,year,quarter,n_rows
177780,2020,2,1
177780,2020,3,1
177780,2020,4,1
177780,2021,1,1
177780,2021,2,1
177780,2021,3,1
177780,2021,4,1
177780,2022,1,1
177782,2020,1,1
177782,2020,2,1
177782,2020,3,1
177782,2020,4,1
177782,2021,1,1
177782,2021,2,1
177782,2021,3,1
177782,2021,4,1
177782,2022,1,1
177782,2022,2,1
177806,2020,1,1
177806,2020,2,1
177806,2020,3,1
177806,2020,4,1
177806,2021,1,1
177806,2021,2,1
177806,2021,3,1
177806,2021,4,1
177806,2022,1,1
177806,2022,2,1
177812,2020,1,1
177812,2020,2,1
177812,2020,3,1
177812,2020,4,1
177812,2021,1,1
177812,2021,2,1
177812,2021,3,1
177812,2021,4,1
177812,2022,1,1
177812,2022,2,1
177840,2021,2,1
177840,2021,4,1
177841,2022,2,1
177844,2020,3,1
177844,2020,4,1
177844,2022,1,1
177846,2021,2,1
177849,2021,1,1
177859,2020,1,1
177859,2020,2,1
177859,2020,3,1
177859,2020,4,1
177859,2021,1,1
177859,2021,2,1
177859,2021,3,1
177859,2021,4,1
177862,2020,1,1
177862,2020,2,1
177862,2020,3,1
177862,2021,1,1
177871,2020,1,1
177871,2020,2,1
177871,2020,3,1
177879,2022,1,1
177881,2020,1,1
177881,2020,2,1
177881,2020,3,1
177881,2020,4,1
177881,2021,1,1
177881,2021,2,1
177881,2021,3,1
177881,2021,4,1
177881,2022,1,1
177881,2022,2,1
177884,2020,1,1
177884,2020,2,1
177884,2020,3,1
177884,2020,4,1
177885,2020,2,1
177885,2020,3,1
177885,2021,2,1
177916,2020,1,1
177916,2020,2,1
177916,2020,3,1
177916,2020,4,1
177916,2021,1,1
177916,2021,2,1
177916,2021,4,1
177939,2020,1,1
177939,2020,2,1
177939,2020,3,1
177939,2020,4,1
177939,2021,1,1
177939,2021,2,1
177939,2021,3,1
177939,2021,4,1
177939,2022,1,1
17794,2021,2,1
17794,2021,4,1
177940,2020,1,1
177940,2020,2,1
177940,2020,3,1
177940,2020,4,1
177940,2021,1,1
177940,2021,2,1
177940,2021,4,1
177943,2020,1,1
177943,2020,2,1
177943,2020,3,1
177943,2021,1,1
177943,2021,2,1
177943,2021,3,1
177943,2021,4,1
177943,2022,1,1
177943,2022,2,1
177945,2020,1,1
177945,2020,2,1
177945,2020,3,1
177945,2020,4,1
177945,2021,1,1
177945,2021,2,1
177945,2021,3,1
177945,2021,4,1
177945,2022,1,1
177966,2020,1,1
177966,2020,2,1
177966,2020,3,1
177966,2020,4,1
177966,2021,1,1
177966,2021,2,1
177966,2021,3,1
177966,2021,4,1
177966,2022,1,1
177966,2022,2,1
177975,2020,1,1
177975,2020,2,1
177975,2020,3,1
177975,2020,4,1
177975,2021,1,1
177981,2022,2,1
177983,2020,1,1
177983,2020,2,1
177983,2020,3,1
177983,2020,4,1
177983,2021,1,1
177983,2021,2,1
177983,2021,3,1
177983,2021,4,1
177983,2022,1,1
177983,2022,2,1
177997,2021,2,1
177997,2021,3,1
178015,2020,1,1
178015,2020,2,1
178015,2020,3,1
178015,2020,4,1
178015,2021,1,1
178015,2021,2,1
178015,2021,3,1
178015,2021,4,1
178015,2022,1,1
178015,2022,2,1
178022,2022,2,1
17807,2020,2,1
17807,2020,3,1
17807,2020,4,1
17807,2021,1,1
17807,2021,2,1
17807,2021,3,1
17807,2021,4,1
17807,2022,1,1
178073,2020,1,1
17808,2020,1,1
17808,2020,2,1
17808,2020,3,1
17808,2020,4,1
17808,2021,1,1
17808,2021,2,1
17808,2021,3,1
17808,2021,4,1
17808,2022,1,1
178081,2020,1,1
178081,2020,2,1
178081,2020,3,1
178081,2020,4,1
178081,2021,1,1
178081,2021,2,1
178081,2021,3,1
178081,2021,4,1
178081,2022,1,1
178081,2022,2,1
178083,2020,1,1
178083,2020,2,1
178083,2020,3,1
178083,2020,4,1
178083,2021,1,1
178083,2021,2,1
178083,2021,3,1
178083,2021,4,1
178083,2022,1,1
178083,2022,2,1
178084,2020,1,1
178084,2020,3,1
178097,2020,1,1
178097,2020,2,1
178097,2020,3,1
178097,2020,4,1
178097,2021,1,1
178097,2021,2,1
178097,2021,3,1
178097,2021,4,1
178097,2022,1,1
178098,2020,1,1
178098,2020,2,1
178098,2020,3,1
178098,2020,4,1
178098,2021,1,1
178098,2021,2,1
178098,2021,3,1
178098,2021,4,1
178098,2022,1,1
17811,2020,1,1
17811,2020,2,1
17811,2020,3,1
17811,2020,4,1
17811,2021,1,1
17811,2021,2,1
17811,2021,3,1
17811,2021,4,1
17811,2022,1,1
17811,2022,2,1
17812,2020,1,1
17812,2020,2,1
17812,2020,3,1
178148,2020,1,1
178148,2020,2,1
178148,2020,3,1
178148,2020,4,1
178148,2021,1,1
178148,2021,2,1
178148,2021,3,1
178148,2021,4,1
178148,2022,1,1
178148,2022,2,1
178153,2020,2,1
178153,2020,3,1
178153,2020,4,1
178153,2021,1,1
178153,2021,2,1
178153,2021,3,1
178153,2021,4,1
178153,2022,1,1
178157,2020,3,1
178157,2020,4,1
178157,2021,1,1
178157,2021,2,1
178157,2021,3,1
178157,2021,4,1
178157,2022,1,1
178157,2022,2,1
17821,2021,1,1
17826,2020,2,1
17826,2020,3,1
17826,2021,1,1
17826,2021,2,1
17828,2020,1,1
17828,2020,2,1
17828,2020,3,1
17828,2020,4,1
17828,2021,1,1
17828,2021,2,1
17828,2021,3,1
17828,2021,4,1
17828,2022,1,1
17828,2022,2,1
178293,2020,2,1
178293,2020,3,1
178293,2020,4,1
178293,2021,1,1
178293,2021,2,1
178293,2021,3,1
178293,2021,4,1
178293,2022,2,1
1783,2022,2,1
17830,2020,1,1
178310,2020,1,1
178310,2020,2,1
178310,2020,3,1
178310,2020,4,1
178310,2021,1,1
178310,2021,2,1
178310,2021,3,1
178310,2021,4,1
178310,2022,1,1
178327,2020,2,1
178327,2020,3,1
178329,2020,4,1
178329,2021,1,1
178329,2021,2,1
178348,2021,3,1
178371,2020,3,1
178371,2021,2,1
178377,2022,2,1
178384,2020,1,1
178384,2020,2,1
178384,2020,3,1
178384,2020,4,1
178384,2021,1,1
178384,2021,2,1
178384,2021,3,1
178384,2021,4,1
178384,2022,1,1
178397,2020,2,1
178397,2021,2,1
178403,2020,1,1
178403,2020,2,1
178403,2020,3,1
178403,2020,4,1
178403,2021,1,1
178403,2021,2,1
178403,2021,3,1
178403,2021,4,1
178403,2022,1,1
178405,2020,1,1
178405,2020,2,1
178405,2020,3,1
178405,2020,4,1
178405,2021,1,1
178494,2020,2,1
178494,2020,3,1
178494,2020,4,1
178494,2021,1,1
178494,2021,2,1
178494,2021,3,1
178494,2021,4,1
178494,2022,1,1
178507,2020,1,1
178507,2020,2,1
178507,2020,3,1
178507,2020,4,1
178507,2021,1,1
178507,2021,2,1
178507,2021,3,1
178507,2021,4,1
178507,2022,1,1
178507,2022,2,1
178509,2020,1,1
178509,2020,3,1
178509,2020,4,1
178509,2021,1,1
178509,2021,2,1
178509,2021,4,1
178509,2022,1,1
178509,2022,2,1
178518,2020,2,1
178518,2020,3,1
178518,2020,4,1
178518,2021,1,1
178518,2021,2,1
178518,2021,3,1
178518,2021,4,1
178518,2022,1,1
178518,2022,2,1
178519,2020,1,1
178519,2020,2,1
178519,2020,3,1
178519,2020,4,1
178519,2021,1,1
178519,2021,2,1
178519,2021,3,1
178519,2021,4,1
178519,2022,1,1
178519,2022,2,1
178529,2020,3,1
178529,2020,4,1
178529,2021,1,1
178529,2021,2,1
178529,2021,3,1
178529,2022,2,1
17853,2020,1,1
17853,2020,2,1
17853,2020,3,1
17853,2020,4,1
17853,2021,1,1
17853,2021,2,1
17853,2021,4,1
178539,2020,1,1
178539,2020,2,1
178539,2020,3,1
178539,2020,4,1
178539,2021,1,1
178539,2021,2,1
178539,2021,3,1
178539,2021,4,1
178539,2022,1,1
178539,2022,2,1
178552,2020,1,1
178552,2020,2,1
178552,2020,3,1
178552,2020,4,1
178552,2021,1,1
178552,2021,2,1
178552,2021,3,1
178552,2021,4,1
178552,2022,1,1
178552,2022,2,1
178644,2020,1,1
178644,2020,2,1
178644,2020,3,1
178644,2020,4,1
178644,2021,1,1
178644,2021,2,1
178644,2021,3,1
178644,2021,4,1
178644,2022,1,1
17866,2020,1,1
17866,2020,2,1
17866,2020,3,1
17866,2020,4,1
17866,2021,1,1
17866,2021,2,1
17866,2021,3,1
17866,2021,4,1
17866,2022,1,1
17866,2022,2,1
178672,2020,1,1
178672,2020,2,1
178672,2020,3,1
178672,2020,4,1
178672,2021,1,1
178672,2021,2,1
178672,2021,3,1
178672,2021,4,1
178672,2022,1,1
178703,2020,1,1
178703,2020,2,1
178703,2020,3,1
178703,2020,4,1
178703,2021,1,1
178703,2021,2,1
178703,2021,3,1
178703,2021,4,1
178703,2022,1,1
178703,2022,2,1
178704,2020,1,1
178704,2020,2,1
178704,2020,3,1
178704,2020,4,1
178704,2021,1,1
178704,2021,2,1
178704,2021,3,1
178704,2021,4,1
178704,2022,1,1
178704,2022,2,1
178719,2020,1,1
178719,2020,2,1
178719,2020,3,1
178719,2020,4,1
178719,2021,1,1
178719,2021,2,1
178719,2021,3,1
178719,2021,4,1
178719,2022,1,1
178719,2022,2,1
178725,2020,3,1
178726,2020,1,1
178726,2020,2,1
178726,2020,3,1
178726,2020,4,1
178726,2021,1,1
178726,2021,2,1
178726,2021,3,1
178726,2021,4,1
178726,2022,1,1
178728,2020,1,1
178728,2020,2,1
178728,2020,3,1
178728,2020,4,1
178728,2021,1,1
178728,2021,2,1
178728,2021,3,1
178728,2021,4,1
178728,2022,1,1
17873,2020,1,1
17873,2020,2,1
17873,2020,3,1
17873,2020,4,1
17873,2021,1,1
17873,2021,2,1
17873,2021,3,1
17873,2021,4,1
17873,2022,1,1
17873,2022,2,1
17874,2020,1,1
17874,2020,2,1
17874,2020,3,1
17874,2020,4,1
17874,2021,1,1
17874,2021,2,1
17874,2021,3,1
17874,2021,4,1
17874,2022,1,1
17874,2022,2,1
17875,2020,2,1
17875,2021,2,1
178750,2020,1,1
178750,2020,2,1
178750,2020,3,1
178750,2020,4,1
178750,2021,1,1
178750,2021,2,1
178750,2021,3,1
178750,2021,4,1
178750,2022,1,1
178767,2021,1,1
17877,2020,2,1
17878,2020,1,1
17878,2020,2,1
17878,2020,3,1
17878,2020,4,1
17878,2021,1,1
17878,2021,2,1
17878,2021,3,1
17878,2021,4,1
17878,2022,1,1
17878,2022,2,1
178797,2020,1,1
178797,2020,2,1
178797,2020,3,1
178797,2020,4,1
178797,2021,1,1
178797,2021,2,1
178797,2021,3,1
178797,2021,4,1
178797,2022,1,1
178801,2020,1,1
178801,2020,2,1
178801,2020,3,1
178801,2020,4,1
178801,2021,1,1
178801,2021,2,1
178801,2021,3,1
178801,2021,4,1
178801,2022,1,1
178803,2020,1,1
178803,2020,2,1
178803,2020,3,1
178803,2020,4,1
178803,2021,1,1
178803,2021,2,1
178803,2021,3,1
178803,2021,4,1
178803,2022,1,1
178803,2022,2,1
178806,2020,1,1
178806,2020,2,1
178806,2020,3,1
178806,2020,4,1
178806,2021,1,1
178806,2021,2,1
178806,2021,3,1
178806,2021,4,1
178806,2022,1,1
178806,2022,2,1
178814,2020,1,1
178814,2020,2,1
178814,2020,3,1
178814,2020,4,1
178814,2021,1,1
178814,2021,2,1
178814,2021,3,1
178814,2021,4,1
178814,2022,1,1
178814,2022,2,1
178823,2020,1,1
178823,2020,2,1
178823,2020,3,1
178823,2020,4,1
178823,2021,1,1
178823,2021,2,1
178823,2021,3,1
178823,2021,4,1
178823,2022,1,1
178834,2020,2,1
178834,2021,2,1
178847,2020,1,1
178847,2020,3,1
178847,2020,4,1
178847,2021,1,1
178847,2021,2,1
178847,2021,3,1
178847,2021,4,1
178847,2022,1,1
178851,2020,4,1
178862,2020,1,1
178862,2020,2,1
178862,2020,3,1
178862,2020,4,1
178862,2021,1,1
178862,2021,2,1
178862,2021,3,1
178862,2021,4,1
178862,2022,1,1
178862,2022,2,1
178865,2021,4,1
178865,2022,2,1
178874,2021,1,1
178874,2021,2,1
178874,2021,3,1
178874,2021,4,1
178874,2022,1,1
178877,2020,1,1
178877,2020,2,1
178877,2020,3,1
178877,2020,4,1
178877,2021,1,1
178877,2021,2,1
178877,2021,3,1
178877,2021,4,1
178877,2022,1,1
17890,2020,2,1
178906,2020,2,1
178906,2020,3,1
178906,2021,2,1
178906,2021,3,1
178906,2022,2,1
178907,2020,1,1
178907,2020,2,1
178907,2020,3,1
178907,2020,4,1
178907,2021,1,1
178907,2021,2,1
178907,2021,3,1
178907,2021,4,1
178907,2022,1,1
17896,2020,2,1
17896,2020,3,1
17896,2021,2,1
178969,2020,1,1
178969,2020,2,1
178969,2020,3,1
178969,2020,4,1
178969,2021,1,1
178969,2021,2,1
178969,2021,3,1
178969,2021,4,1
178969,2022,1,1
178969,2022,2,1
17897,2020,1,1
17897,2020,2,1
17897,2020,3,1
17897,2020,4,1
17897,2021,1,1
17897,2021,2,1
17897,2021,3,1
17897,2021,4,1
178973,2020,1,1
178973,2020,2,1
178973,2020,3,1
178973,2020,4,1
178973,2021,1,1
178973,2021,2,1
178973,2021,3,1
178973,2021,4,1
178973,2022,1,1
178976,2020,1,1
178976,2020,2,1
178976,2020,3,1
178976,2020,4,1
178976,2021,1,1
178976,2021,2,1
178976,2021,3,1
178976,2021,4,1
178976,2022,1,1
178976,2022,2,1
178978,2020,2,1
178978,2021,3,1
178978,2021,4,1
178978,2022,2,1
178988,2020,2,1
178988,2020,3,1
178988,2021,3,1
178988,2022,2,1
17899,2020,1,1
17899,2020,2,1
17899,2020,3,1
17899,2020,4,1
17899,2021,1,1
178997,2020,1,1
178997,2020,2,1
178997,2020,3,1
178997,2020,4,1
178997,2021,1,1
178997,2021,2,1
178997,2021,3,1
178997,2021,4,1
178997,2022,1,1
178997,2022,2,1
179029,2020,2,1
179029,2020,3,1
179029,2020,4,1
179048,2020,1,1
179048,2020,2,1
179048,2020,3,1
179048,2020,4,1
179048,2021,1,1
179048,2021,2,1
179058,2020,1,1
179058,2020,2,1
179058,2020,3,1
179058,2020,4,1
179058,2021,1,1
179058,2021,2,1
179058,2021,3,1
179058,2021,4,1
179058,2022,1,1
179060,2020,1,1
179060,2020,2,1
179060,2020,3,1
179060,2020,4,1
179060,2021,1,1
179060,2021,2,1
179060,2021,3,1
179060,2021,4,1
179060,2022,1,1
179060,2022,2,1
179077,2020,1,1
179077,2020,2,1
179077,2020,3,1
179077,2020,4,1
179077,2021,1,1
179077,2021,2,1
179077,2021,3,1
179077,2021,4,1
179077,2022,1,1
179077,2022,2,1
179087,2020,1,1
179087,2020,2,1
179087,2020,3,1
179087,2020,4,1
179087,2021,1,1
179087,2021,2,1
179087,2021,3,1
179087,2021,4,1
179087,2022,1,1
17909,2020,1,1
17909,2020,2,1
17909,2020,3,1
17909,2021,3,1
17909,2022,1,1
179095,2020,3,1
179107,2020,1,1
179107,2020,2,1
179107,2020,3,1
179107,2020,4,1
179107,2021,1,1
179107,2021,2,1
179107,2021,3,1
179107,2021,4,1
179107,2022,1,1
17913,2020,1,1
17913,2020,2,1
17913,2020,3,1
17913,2020,4,1
17913,2021,1,1
17913,2021,2,1
17913,2021,3,1
17913,2021,4,1
17913,2022,2,1
179132,2020,1,1
179132,2020,2,1
179132,2020,3,1
179132,2020,4,1
179132,2021,1,1
179132,2021,2,1
179132,2021,3,1
179132,2021,4,1
179132,2022,1,1
179132,2022,2,1
179163,2020,1,1
179163,2020,2,1
179163,2020,3,1
179163,2020,4,1
179163,2021,1,1
179163,2021,2,1
179163,2021,3,1
179163,2021,4,1
179163,2022,1,1
179163,2022,2,1
179164,2020,1,1
179164,2020,2,1
179164,2020,3,1
179164,2020,4,1
179187,2020,1,1
179187,2020,2,1
179187,2020,3,1
179187,2020,4,1
179187,2021,1,1
179187,2021,2,1
179187,2021,3,1
179187,2021,4,1
179187,2022,1,1
179194,2020,1,1
179194,2020,2,1
179194,2020,3,1
179194,2020,4,1
179194,2021,1,1
179194,2021,2,1
179194,2021,3,1
179194,2021,4,1
179194,2022,1,1
179194,2022,2,1
179202,2020,1,1
179202,2020,2,1
179202,2020,3,1
179202,2020,4,1
179202,2021,1,1
179202,2021,2,1
179202,2021,3,1
179202,2021,4,1
179202,2022,1,1
179202,2022,2,1
179216,2020,1,1
179216,2020,2,1
179216,2020,3,1
179216,2020,4,1
179216,2021,1,1
179216,2021,2,1
179216,2021,3,1
179216,2021,4,1
179216,2022,1,1
179216,2022,2,1
179237,2020,1,1
179237,2020,2,1
179237,2020,3,1
179237,2020,4,1
179237,2021,1,1
179237,2021,2,1
179237,2021,3,1
179237,2022,1,1
179249,2020,1,1
179249,2020,2,1
179249,2020,3,1
179249,2020,4,1
179249,2021,1,1
179249,2021,2,1
179249,2021,3,1
179249,2021,4,1
179249,2022,1,1
179249,2022,2,1
179272,2020,1,1
179272,2020,2,1
179272,2020,3,1
179272,2020,4,1
179272,2021,1,1
179272,2021,2,1
179272,2021,3,1
179272,2021,4,1
179272,2022,1,1
179272,2022,2,1
17928,2020,1,1
17928,2020,2,1
17928,2020,3,1
17928,2020,4,1
17928,2021,1,1
17928,2021,2,1
17928,2021,3,1
17928,2021,4,1
17928,2022,1,1
17928,2022,2,1
179288,2020,2,1
179288,2020,3,1
179288,2020,4,1
179288,2021,1,1
179288,2021,2,1
179288,2021,3,1
179288,2021,4,1
179288,2022,1,1
179288,2022,2,1
179300,2020,1,1
179300,2020,2,1
179300,2020,3,1
179300,2020,4,1
179300,2021,1,1
179300,2021,2,1
179300,2021,3,1
179300,2021,4,1
179300,2022,1,1
17931,2020,1,1
179322,2021,2,1
17933,2020,1,1
17933,2020,2,1
17933,2020,3,1
17933,2020,4,1
17933,2021,1,1
17933,2021,2,1
17933,2021,3,1
17934,2020,1,1
17934,2020,2,1
17934,2020,3,1
17934,2020,4,1
17934,2021,1,1
17934,2021,2,1
17934,2021,3,1
17934,2021,4,1
17934,2022,1,1
17934,2022,2,1
179363,2022,1,1
179382,2021,2,1
179382,2022,1,1
179384,2020,2,1
179384,2020,3,1
179384,2020,4,1
179384,2021,2,1
1794,2020,1,1
1794,2020,2,1
1794,2020,3,1
1794,2020,4,1
1794,2021,1,1
1794,2021,2,1
1794,2021,3,1
1794,2021,4,1
1794,2022,1,1
179413,2020,1,1
179413,2020,2,1
179413,2020,3,1
179413,2020,4,1
179413,2021,1,1
179413,2021,2,1
179413,2021,3,1
179413,2021,4,1
179413,2022,1,1
179413,2022,2,1
179433,2020,1,1
179433,2020,2,1
179433,2020,3,1
179433,2020,4,1
179433,2021,1,1
179433,2021,2,1
179433,2021,3,1
179433,2021,4,1
179433,2022,1,1
179434,2020,4,1
179434,2021,1,1
179434,2021,2,1
179434,2021,3,1
179434,2021,4,1
179434,2022,1,1
179437,2020,1,1
179437,2020,2,1
179437,2020,3,1
179437,2020,4,1
179437,2021,2,1
179437,2021,4,1
179437,2022,1,1
179437,2022,2,1
179441,2020,1,1
179441,2020,2,1
179441,2020,3,1
179441,2020,4,1
179454,2021,3,1
179454,2021,4,1
179454,2022,1,1
179454,2022,2,1
179461,2020,1,1
179461,2020,2,1
179461,2020,4,1
179461,2021,1,1
179461,2021,2,1
179461,2021,3,1
179461,2021,4,1
179466,2020,1,1
179466,2020,2,1
179466,2020,3,1
179466,2020,4,1
179466,2021,1,1
179466,2021,2,1
179466,2021,3,1
179466,2021,4,1
179466,2022,1,1
179466,2022,2,1
17947,2020,1,1
17947,2020,3,1
17947,2020,4,1
17947,2021,1,1
17947,2021,3,1
17947,2021,4,1
17947,2022,1,1
179475,2020,1,1
179475,2020,2,1
179475,2020,3,1
179475,2020,4,1
179475,2021,1,1
179475,2021,2,1
179475,2021,3,1
179475,2021,4,1
179475,2022,1,1
179475,2022,2,1
179507,2020,3,1
179507,2020,4,1
179507,2021,1,1
179507,2021,2,1
179507,2021,3,1
179507,2021,4,1
179507,2022,1,1
179534,2020,1,1
179534,2020,2,1
179534,2020,3,1
179534,2020,4,1
179534,2021,1,1
179534,2021,2,1
179534,2021,3,1
179534,2021,4,1
179534,2022,1,1
179534,2022,2,1
17956,2020,1,1
17956,2020,2,1
17956,2020,3,1
17956,2020,4,1
17956,2021,1,1
17956,2021,2,1
17956,2021,3,1
179577,2020,1,1
179577,2020,2,1
179577,2020,3,1
179577,2020,4,1
179577,2021,1,1
179577,2021,2,1
179577,2021,3,1
179577,2021,4,1
179577,2022,1,1
179583,2020,1,1
179583,2020,2,1
179583,2020,3,1
179583,2020,4,1
179583,2021,1,1
179583,2021,2,1
179583,2021,3,1
179583,2021,4,1
179583,2022,1,1
179583,2022,2,1
179597,2020,1,1
179597,2020,2,1
179597,2020,3,1
179597,2020,4,1
179597,2021,1,1
179597,2021,2,1
179597,2021,3,1
179597,2021,4,1
179597,2022,1,1
179597,2022,2,1
179598,2020,2,1
179598,2020,3,1
179598,2022,1,1
179600,2021,2,1
179621,2020,1,1
179621,2020,2,1
179621,2020,3,1
179621,2020,4,1
179621,2021,1,1
179621,2021,2,1
179621,2021,3,1
179621,2021,4,1
179621,2022,1,1
179621,2022,2,1
179657,2020,1,1
179657,2020,2,1
179657,2020,3,1
179657,2020,4,1
179657,2021,1,1
179657,2021,2,1
179657,2021,3,1
179657,2021,4,1
179657,2022,1,1
179666,2020,2,1
179671,2020,1,1
179671,2020,2,1
179671,2020,3,1
179671,2020,4,1
179671,2021,1,1
179671,2021,2,1
179671,2021,3,1
179671,2021,4,1
179671,2022,1,1
179671,2022,2,1
179674,2020,3,1
179674,2020,4,1
179674,2022,1,1
179685,2020,1,1
179686,2020,1,1
179686,2020,2,1
179686,2020,3,1
179686,2020,4,1
179686,2021,1,1
179686,2021,2,1
179686,2021,3,1
179686,2021,4,1
179690,2020,1,1
179690,2020,2,1
179690,2020,3,1
179690,2020,4,1
179690,2021,1,1
179690,2021,2,1
179690,2021,3,1
179690,2021,4,1
179690,2022,1,1
179690,2022,2,1
17970,2020,3,1
17970,2020,4,1
17970,2021,3,1
17970,2021,4,1
179738,2020,1,1
179738,2020,2,1
179738,2020,3,1
179738,2020,4,1
179738,2021,1,1
179738,2021,2,1
179738,2021,3,1
179738,2021,4,1
179738,2022,1,1
179738,2022,2,1
179741,2020,1,1
179741,2020,2,1
179741,2020,3,1
179741,2020,4,1
179741,2021,1,1
179741,2021,2,1
179741,2021,3,1
179741,2021,4,1
179741,2022,1,1
179741,2022,2,1
179783,2021,2,1
179798,2020,1,1
179798,2020,3,1
179798,2021,1,1
179798,2021,3,1
179798,2022,1,1
179803,2020,1,1
179803,2020,2,1
179803,2020,3,1
179803,2020,4,1
179803,2021,1,1
179803,2021,2,1
179803,2021,3,1
179803,2021,4,1
179803,2022,1,1
179803,2022,2,1
179817,2020,1,1
179817,2020,2,1
179817,2020,3,1
179817,2020,4,1
179817,2021,1,1
179817,2021,2,1
179817,2021,3,1
179817,2021,4,1
179819,2020,1,1
179819,2020,2,1
179819,2020,3,1
179819,2020,4,1
179819,2021,1,1
179819,2021,2,1
179819,2021,3,1
179819,2021,4,1
179819,2022,1,1
179834,2020,1,1
179834,2020,2,1
179834,2020,3,1
179834,2020,4,1
179834,2021,1,1
179834,2021,2,1
179834,2021,3,1
179834,2021,4,1
179834,2022,1,1
179834,2022,2,1
179840,2020,1,1
179840,2020,2,1
179840,2020,3,1
179840,2020,4,1
179840,2021,1,1
179840,2021,2,1
179840,2021,3,1
179840,2021,4,1
179840,2022,2,1
179841,2020,1,1
179841,2020,2,1
179841,2020,3,1
179841,2020,4,1
179841,2021,1,1
179841,2021,2,1
179841,2021,3,1
179841,2021,4,1
179841,2022,1,1
179841,2022,2,1
179843,2020,1,1
179843,2020,2,1
179843,2020,3,1
179843,2020,4,1
179843,2021,1,1
179843,2021,2,1
179843,2021,3,1
179843,2021,4,1
179843,2022,1,1
179843,2022,2,1
179846,2020,2,1
179846,2020,3,1
179846,2020,4,1
179846,2021,1,1
179846,2021,2,1
179846,2021,3,1
179846,2021,4,1
179846,2022,2,1
179889,2020,1,1
179889,2020,2,1
179889,2020,3,1
179889,2020,4,1
179889,2021,1,1
179889,2021,2,1
179889,2021,3,1
179889,2021,4,1
179889,2022,1,1
179889,2022,2,1
179892,2020,1,1
179892,2020,2,1
179892,2020,3,1
179892,2020,4,1
179892,2021,1,1
179892,2022,1,1
179892,2022,2,1
179929,2021,2,1
179929,2021,3,1
179929,2022,1,1
179957,2020,1,1
179957,2020,2,1
179957,2020,3,1
179957,2020,4,1
179957,2021,1,1
179957,2021,2,1
179957,2021,3,1
179957,2021,4,1
17997,2020,1,1
17997,2020,2,1
17997,2020,3,1
17997,2020,4,1
17997,2021,1,1
17997,2021,2,1
17997,2021,3,1
17997,2021,4,1
17997,2022,1,1
17997,2022,2,1
179974,2020,1,1
179974,2020,2,1
179974,2020,3,1
179974,2020,4,1
179974,2021,1,1
179974,2021,2,1
179974,2021,3,1
179974,2022,1,1
179974,2022,2,1
17998,2020,1,1
17998,2020,2,1
17998,2020,3,1
17998,2020,4,1
17998,2021,1,1
17998,2021,2,1
17998,2021,3,1
17998,2021,4,1
17998,2022,1,1
17998,2022,2,1
179995,2020,2,1
180016,2020,1,1
180016,2020,2,1
180016,2020,3,1
180016,2020,4,1
180016,2021,1,1
180016,2021,2,1
180016,2021,3,1
180016,2021,4,1
180016,2022,1,1
180016,2022,2,1
18004,2020,1,1
18004,2020,2,1
18004,2020,3,1
18004,2020,4,1
18004,2021,1,1
18004,2021,2,1
18004,2021,3,1
18004,2021,4,1
18004,2022,1,1
18004,2022,2,1
180057,2020,1,1
180057,2020,2,1
180057,2020,3,1
180057,2020,4,1
180057,2021,1,1
180057,2021,2,1
180057,2021,3,1
180057,2021,4,1
180057,2022,1,1
180057,2022,2,1
180081,2020,1,1
180081,2020,2,1
180081,2020,3,1
180081,2020,4,1
180081,2021,1,1
180081,2021,2,1
180081,2021,3,1
180081,2021,4,1
180081,2022,1,1
180081,2022,2,1
180082,2020,1,1
180082,2020,2,1
180082,2020,3,1
180082,2020,4,1
180082,2021,1,1
180082,2021,2,1
180082,2021,3,1
180082,2022,1,1
180083,2020,1,1
180083,2020,2,1
180083,2020,3,1
180083,2020,4,1
180083,2021,1,1
180083,2021,2,1
180083,2021,3,1
180083,2021,4,1
180083,2022,1,1
180083,2022,2,1
18009,2020,1,1
18009,2020,2,1
18009,2020,3,1
18009,2020,4,1
18009,2021,1,1
18009,2021,2,1
18009,2021,3,1
18009,2021,4,1
18009,2022,1,1
18009,2022,2,1
180109,2021,1,1
180112,2020,1,1
180112,2020,2,1
180112,2020,3,1
180112,2020,4,1
180112,2021,1,1
180112,2021,2,1
180112,2021,3,1
180112,2021,4,1
180112,2022,1,1
180134,2020,3,1
180134,2021,2,1
180146,2020,2,1
180146,2020,3,1
180146,2020,4,1
180146,2021,1,1
180146,2021,2,1
180146,2021,3,1
180146,2021,4,1
180146,2022,1,1
180146,2022,2,1
180164,2020,1,1
180164,2020,2,1
180164,2020,3,1
180164,2020,4,1
180164,2021,2,1
180164,2021,3,1
180164,2021,4,1
180164,2022,1,1
180164,2022,2,1
180182,2020,1,1
180182,2020,2,1
180182,2020,3,1
180182,2020,4,1
180182,2021,1,1
180182,2021,2,1
180182,2021,3,1
180182,2021,4,1
180182,2022,1,1
180193,2020,2,1
180193,2020,3,1
180193,2020,4,1
180193,2021,1,1
180193,2021,3,1
180193,2021,4,1
180193,2022,2,1
180228,2020,1,1
180228,2020,2,1
180228,2020,3,1
180228,2020,4,1
180228,2021,1,1
180228,2021,2,1
180228,2021,3,1
180228,2021,4,1
180228,2022,1,1
180228,2022,2,1
180229,2020,1,1
180229,2020,2,1
180229,2020,3,1
180229,2020,4,1
180229,2021,1,1
180229,2021,2,1
180229,2021,3,1
