gvkey,date,year,quarter,transcriptid,sentence,label,semantic_score,source_method
171007,2021-05-10,2021,2,2314038.0,"So that's the differentiation between a standard ITSM and ITSM Pro, is many capabilities in AI, and we are constantly thinking of how to deliver these values fast to our customers and at scale.",adoption,0.3016678,bert_classifier_chatgpt_annotations
171007,2021-05-10,2021,2,2314038.0,"For technologies such as artificial intelligence, we do bimonthly releases.",innovation,0.19851802,bert_classifier_chatgpt_annotations
171007,2021-05-10,2021,2,2314038.0,"This is our core portfolio that continues to grow and we have to out-innovate for our customers and stay ahead of that innovation curve via investment in machine learning, or AI operations, or process and workforce optimization or automation technologies and integration technologies.",risk,0.3762187,bert_classifier_chatgpt_annotations
171007,2021-05-10,2021,2,2314038.0,"With that, now to tell you more about our customer workflow products, I want to introduce our newest leader, John Ball, who has a lot of experience, not only in enterprise software, but also on customer service, customer operations, artificial intelligence and just a phenomenal leader to work with.",adoption,0.33182064,bert_classifier_chatgpt_annotations
171007,2021-05-10,2021,2,2314038.0,"This is a request that can be handled in the engagement layer by an agent, by a self-service web portal or increasingly by AI-powered virtual agents.",adoption,0.31661063,bert_classifier_chatgpt_annotations
171007,2021-05-10,2021,2,2314038.0,"This has a number of subsegments, including low-code application platforms, business process management, robotic process automation and others.",adoption,0.48958004,bert_classifier_chatgpt_annotations
171007,2021-05-10,2021,2,2314038.0,"Now if you don't have APIs accessible, then you use an RPA, a robotic process automation based integration.",adoption,0.5949914,bert_classifier_chatgpt_annotations
171007,2021-05-10,2021,2,2314038.0,"With integration hub and robotic process automation, it's a little different.",adoption,0.6068764,bert_classifier_chatgpt_annotations
171007,2021-05-10,2021,2,2314038.0,"For example, in RPA, we have partnerships with RPA vendors, and we expect that to continue.",adoption,0.1315992,bert_classifier_chatgpt_annotations
171007,2021-05-10,2021,2,2314038.0,"For simple workflows, we are going to use artificial intelligence and self-service portals, virtual agent and so on, so they can deal with high volume request at a bank or a health care organization.",adoption,0.42891848,bert_classifier_chatgpt_annotations
171007,2021-05-10,2021,2,2314038.0,"And as CJ talked about, with the introduction of our newer AI-powered experiences including chat bots and process and workforce optimization, we've also created new premium SKUs that allow us to upsell existing customers to higher-value offerings.",adoption,0.28343835,bert_classifier_chatgpt_annotations
171007,2021-05-10,2021,2,2314038.0,"earlier, packaging AI, low-code capabilities, RPA and process optimization into a solution set that is unmatched by any single peer.",adoption,0.3661053,bert_classifier_chatgpt_annotations
171007,2021-05-10,2021,2,2314038.0,"You are starting to play into large adjacent markets like RPA and observability, but you are also partnering with a lot of the leaders in those spaces.",risk,0.13270475,bert_classifier_chatgpt_annotations
171007,2021-05-10,2021,2,2314038.0,"So while CJ and the team build things like RPA and process mining and AI, and today, you saw the DevOps move and other things, we still are cooperative with other market participants because that's what our customers want from us, right, CJ?",adoption,0.246126,bert_classifier_chatgpt_annotations
171007,2021-05-10,2021,2,2314038.0,"We have increased the innovation in automation technologies such as Bill said, process mining, and think about RPA as yet another automation technology, which will become core in the platform.",adoption,0.47077662,bert_classifier_chatgpt_annotations
171007,2021-05-10,2021,2,2314038.0,"And that's super exciting for us, and we will add a lot of value to automation, having RPA native in the platform.",adoption,0.31500307,bert_classifier_chatgpt_annotations
171007,2021-05-10,2021,2,2314038.0,"And now they're going to reinvent the kind of folks that they hire they're going to use virtual agents, machine learning, AI and also all the predictive technologies to proactively and remotely manage service issues.",hype,0.3376235,bert_classifier_chatgpt_annotations
022867,2021-09-07,2021,3,2391931.0,"Today, we're going to talk about our health data platform, a 2-sided platform with supply and demand mapping to patients with their data and on the demand side, a new ecosystem of apps requesting patient consent for use cases, including clinical trial matching, second opinions, virtual tumor boards, feeding machine learning pipelines, AI and thousands of future users we haven't even thought about.",adoption,0.24206392,bert_classifier_chatgpt_annotations
022867,2021-09-07,2021,3,2391931.0,"Today, we're going to talk about our health data platform, a 2-sided platform with supply and demand mapping to patients with their data and on the demand side, a new ecosystem of apps requesting patient consent for use cases, including clinical trial matching, second opinions, virtual tumor boards, feeding machine learning pipelines, AI and thousands of future users we haven't even thought about.",adoption,0.24206392,bert_classifier_chatgpt_annotations
022867,2021-09-07,2021,3,2391931.0,"So we founded Ciitizen to help patients navigate these challenges using the power of tech, analytics, AI and bioinformatics.",adoption,0.2299081,bert_classifier_chatgpt_annotations
022867,2021-09-07,2021,3,2391931.0,"So we founded Ciitizen to help patients navigate these challenges using the power of tech, analytics, AI and bioinformatics.",adoption,0.2299081,bert_classifier_chatgpt_annotations
022867,2021-09-07,2021,3,2391931.0,This is the core of our IP machine learning pipeline.,adoption,0.3230422,bert_classifier_chatgpt_annotations
022867,2021-09-07,2021,3,2391931.0,This is the core of our IP machine learning pipeline.,adoption,0.3230422,bert_classifier_chatgpt_annotations
022867,2021-09-07,2021,3,2391931.0,"With records put through our machine learning pipeline, data elements are then abstracted and encoded for multiple use cases.",adoption,0.33276102,bert_classifier_chatgpt_annotations
022867,2021-09-07,2021,3,2391931.0,"With records put through our machine learning pipeline, data elements are then abstracted and encoded for multiple use cases.",adoption,0.33276102,bert_classifier_chatgpt_annotations
022867,2021-09-07,2021,3,2391931.0,"Today, we're going to talk about our health data platform, a 2-sided platform with supply and demand mapping to patients with their data and on the demand side, a new ecosystem of apps requesting patient consent for use cases, including clinical trial matching, second opinions, virtual tumor boards, feeding machine learning pipelines, AI and thousands of future users we haven't even thought about.",adoption,0.24206392,bert_classifier_chatgpt_annotations
022867,2021-09-07,2021,3,2391931.0,"Today, we're going to talk about our health data platform, a 2-sided platform with supply and demand mapping to patients with their data and on the demand side, a new ecosystem of apps requesting patient consent for use cases, including clinical trial matching, second opinions, virtual tumor boards, feeding machine learning pipelines, AI and thousands of future users we haven't even thought about.",adoption,0.24206392,bert_classifier_chatgpt_annotations
022867,2021-09-07,2021,3,2391931.0,"So we founded Ciitizen to help patients navigate these challenges using the power of tech, analytics, AI and bioinformatics.",adoption,0.2299081,bert_classifier_chatgpt_annotations
022867,2021-09-07,2021,3,2391931.0,"So we founded Ciitizen to help patients navigate these challenges using the power of tech, analytics, AI and bioinformatics.",adoption,0.2299081,bert_classifier_chatgpt_annotations
022867,2021-09-07,2021,3,2391931.0,This is the core of our IP machine learning pipeline.,adoption,0.3230422,bert_classifier_chatgpt_annotations
022867,2021-09-07,2021,3,2391931.0,This is the core of our IP machine learning pipeline.,adoption,0.3230422,bert_classifier_chatgpt_annotations
022867,2021-09-07,2021,3,2391931.0,"With records put through our machine learning pipeline, data elements are then abstracted and encoded for multiple use cases.",adoption,0.33276102,bert_classifier_chatgpt_annotations
